,0
1894,1.3823
1895,1.3733
1896,1.3709
1897,1.3328
1898,1.4038
1899,1.3836
1900,1.3413
1901,1.3858
1902,1.4154
1903,1.3881
1904,1.3975
1905,1.3918
1906,1.379
1907,1.3354
1908,1.3409
1909,1.3516
1910,1.333
1911,1.3883
1912,1.4006
1913,1.4083
1914,1.365
1915,1.3737
1916,1.4144
1917,1.4038
1918,1.3864
1919,1.3974
1920,1.3659
1921,1.3774
1922,1.3705
1923,1.3876
1924,1.4085
1925,1.3709
1926,1.3992
1927,1.3749
1928,1.3995
1929,1.3326
1930,1.3393
1931,1.3864
1932,1.4062
1933,1.3974
1934,1.3878
1935,1.4042
1936,1.4169
1937,1.4078
1938,1.38
1939,1.3929
1940,1.3857
1941,1.3723
1942,1.3826
1943,1.4011
1944,1.3432
1945,1.3901
1946,1.3701
1947,1.4116
1948,1.4035
1949,1.3423
1950,1.3797
1951,1.3425
1952,1.3952
1953,1.395
1954,1.3833
1955,1.394
1956,1.3914
1957,1.3823
1958,1.4025
1959,1.3868
1960,1.401
1961,1.4125
1962,1.3395
1963,1.3836
1964,1.3936
1965,1.3736
1966,1.3896
1967,1.3971
1968,1.3787
1969,1.4127
1970,1.4146
1971,1.38
1972,1.3852
1973,1.3902
1974,1.4018
1975,1.3438
1976,1.4013
1977,1.4008
1978,1.4076
1979,1.4061
1980,1.3746
1981,1.3899
1982,1.3996
1983,1.4024
1984,1.3906
1985,1.3994
1986,1.41
1987,1.3938
1988,1.4081
1989,1.4029
1990,1.3893
1991,1.3714
1992,1.4152
1993,1.379
1994,1.4114
1995,1.3718
1996,1.41
1997,1.3784
1998,1.3988
1999,1.408
2000,1.3705
2001,1.3929
2002,1.365
2003,1.3826
2004,1.3952
2005,1.4061
2006,1.379
2007,1.4008
2008,1.4044
2009,1.3971
2010,1.3736
2011,1.4152
2012,1.38
2013,1.3413
2014,1.4035
2015,1.4018
2016,1.3787
2017,1.3893
2018,1.3718
2019,1.395
2020,1.3774
2021,1.3439
2022,1.4011
2023,1.333
2024,1.4024
2025,1.3659
2026,1.3777
2027,1.3896
2028,1.3843
2029,1.41
2030,1.3823
2031,1.3393
2032,1.3878
2033,1.3854
2034,1.3438
2035,1.4025
2036,1.4013
2037,1.4114
2038,1.4154
2039,1.3733
2040,1.3938
2041,1.3936
2042,1.3906
2043,1.4078
2044,1.3319
2045,1.4043
2046,1.3912
2047,1.3858
2048,1.401
2049,1.4042
2050,1.3994
2051,1.3881
2052,1.379
2053,1.3918
2054,1.4171
2055,1.4029
2056,1.3701
2057,1.3432
2058,1.4006
2059,1.3836
2060,1.3517
2061,1.3864
2062,1.3992
2063,1.3901
2064,1.3876
2065,1.4146
2066,1.3975
2067,1.4081
2068,1.3802
2069,1.3746
2070,1.3516
2071,1.3857
2072,1.3423
2073,1.3902
2074,1.4083
2075,1.3871
2076,1.4076
2077,1.3852
2078,1.3996
2079,1.4062
2080,1.3723
2081,1.3974
2082,1.3864
2083,1.3737
2084,1.3899
2085,1.4144
2086,1.3409
2087,1.3974
2088,1.4116
2089,1.4127
2090,1.4169
2091,1.3425
2092,1.3995
2093,1.4125
2094,1.3883
2095,1.3833
2096,1.3829
2097,1.3824
2098,1.3705
2099,1.3531
2100,1.38
2101,1.4062
2102,1.4081
2103,1.4169
2104,1.4127
2105,1.3705
2106,1.41
2107,1.4025
2108,1.365
2109,1.4083
2110,1.3992
2111,1.4018
2112,1.3746
2113,1.3863
2114,1.3409
2115,1.3439
2116,1.3881
2117,1.3354
2118,1.4013
2119,1.3871
2120,1.3995
2121,1.3326
2122,1.3914
2123,1.3425
2124,1.3432
2125,1.4044
2126,1.3865
2127,1.3854
2128,1.3901
2129,1.3855
2130,1.3876
2131,1.4146
2132,1.3906
2133,1.4011
2134,1.3883
2135,1.38
2136,1.3723
2137,1.3802
2138,1.4085
2139,1.379
2140,1.3836
2141,1.3896
2142,1.3833
2143,1.3733
2144,1.3912
2145,1.3395
2146,1.4125
2147,1.4116
2148,1.379
2149,1.4061
2150,1.3714
2151,1.3774
2152,1.4114
2153,1.394
2154,1.3858
2155,1.3423
2156,1.4042
2157,1.3856
2158,1.3843
2159,1.395
2160,1.4008
2161,1.4029
2162,1.3938
2163,1.4006
2164,1.3936
2165,1.4078
2166,1.3701
2167,1.3319
2168,1.4152
2169,1.3994
2170,1.3709
2171,1.3413
2172,1.4144
2173,1.3777
2174,1.3996
2175,1.4076
2176,1.3517
2177,1.3974
2178,1.4043
2179,1.3929
2180,1.3971
2181,1.3393
2182,1.401
2183,1.3952
2184,1.3914
2185,1.3736
2186,1.3749
2187,1.3826
2188,1.3797
2189,1.3823
2190,1.4154
2191,1.3861
2192,1.3899
2193,1.3718
2194,1.3438
2195,1.3974
2196,1.3969
2197,1.4059
2198,1.4055
2199,1.406
2200,1.4154
2201,1.4152
2202,1.4116
2203,1.3952
2204,1.3857
2205,1.3994
2206,1.3701
2207,1.38
2208,1.4013
2209,1.379
2210,1.3736
2211,1.3902
2212,1.3749
2213,1.365
2214,1.4042
2215,1.3843
2216,1.3971
2217,1.3718
2218,1.4024
2219,1.4125
2220,1.4035
2221,1.3876
2222,1.4018
2223,1.3906
2224,1.3901
2225,1.38
2226,1.3974
2227,1.4011
2228,1.4044
2229,1.4078
2230,1.3733
2231,1.4025
2232,1.379
2233,1.3852
2234,1.3914
2235,1.4171
2236,1.4062
2237,1.4097
2238,1.3918
2239,1.3791
2240,1.3896
2241,1.3659
2242,1.3319
2243,1.3787
2244,1.3802
2245,1.3433
2246,1.3938
2247,1.4127
2248,1.3393
2249,1.3854
2250,1.41
2251,1.3996
2252,1.3974
2253,1.4114
2254,1.3438
2255,1.3746
2256,1.3833
2257,1.3912
2258,1.3866
2259,1.4144
2260,1.394
2261,1.3413
2262,1.3864
2263,1.3899
2264,1.3797
2265,1.3836
2266,1.3777
2267,1.3826
2268,1.4008
2269,1.3737
2270,1.3705
2271,1.4081
2272,1.4082
2273,1.4043
2274,1.4029
2275,1.4146
2276,1.3326
2277,1.3774
2278,1.3893
2279,1.3975
2280,1.3868
2281,1.3883
2282,1.401
2283,1.3709
2284,1.4076
2285,1.3354
2286,1.41
2287,1.4006
2288,1.4169
2289,1.4085
2290,1.3992
2291,1.3936
2292,1.4061
2293,1.3929
2294,1.3881
2295,1.3516
2296,1.3823
2297,1.3517
2298,1.3691
2299,1.3856
2300,1.3355
2301,1.3732
2302,1.3393
2303,1.3797
2304,1.38
2305,1.4152
2306,1.3974
2307,1.3749
2308,1.3787
2309,1.4013
2310,1.3992
2311,1.3901
2312,1.3975
2313,1.3883
2314,1.3459
2315,1.4127
2316,1.3918
2317,1.4061
2318,1.3714
2319,1.4146
2320,1.3326
2321,1.3718
2322,1.3876
2323,1.3746
2324,1.3659
2325,1.3914
2326,1.3774
2327,1.3994
2328,1.3896
2329,1.3705
2330,1.3878
2331,1.3974
2332,1.3823
2333,1.4029
2334,1.4169
2335,1.3893
2336,1.3936
2337,1.3737
2338,1.4018
2339,1.3322
2340,1.3912
2341,1.333
2342,1.4171
2343,1.3861
2344,1.4008
2345,1.3929
2346,1.3826
2347,1.3791
2348,1.3902
2349,1.4125
2350,1.3996
2351,1.3899
2352,1.4083
2353,1.3354
2354,1.4078
2355,1.3836
2356,1.3906
2357,1.3833
2358,1.4099
2359,1.3868
2360,1.3863
2361,1.4062
2362,1.3881
2363,1.3517
2364,1.3802
2365,1.4144
2366,1.401
2367,1.4116
2368,1.3858
2369,1.3856
2370,1.3728
2371,1.365
2372,1.3723
2373,1.3971
2374,1.4006
2375,1.3852
2376,1.4043
2377,1.4035
2378,1.38
2379,1.4042
2380,1.4076
2381,1.4044
2382,1.4081
2383,1.3995
2384,1.3319
2385,1.3777
2386,1.3854
2387,1.379
2388,1.4114
2389,1.3952
2390,1.3709
2391,1.3938
2392,1.3701
2393,1.3516
2394,1.395
2395,1.4011
2396,1.4024
2397,1.3866
2398,1.4025
2399,1.41
2400,1.4062
2401,1.3902
2402,1.3737
2403,1.3517
2404,1.3994
2405,1.4114
2406,1.3723
2407,1.41
2408,1.3996
2409,1.4081
2410,1.3876
2411,1.4146
2412,1.4025
2413,1.4035
2414,1.3936
2415,1.3791
2416,1.3868
2417,1.3826
2418,1.3733
2419,1.3952
2420,1.3864
2421,1.4029
2422,1.3797
2423,1.3326
2424,1.4116
2425,1.3992
2426,1.3749
2427,1.3777
2428,1.4076
2429,1.395
2430,1.3714
2431,1.379
2432,1.3787
2433,1.3709
2434,1.3883
2435,1.3914
2436,1.3858
2437,1.38
2438,1.3971
2439,1.3857
2440,1.365
2441,1.3736
2442,1.4018
2443,1.3878
2444,1.3896
2445,1.4042
2446,1.4083
2447,1.3918
2448,1.3938
2449,1.4024
2450,1.3746
2451,1.3871
2452,1.4144
2453,1.4043
2454,1.3836
2455,1.3718
2456,1.3929
2457,1.3792
2458,1.3893
2459,1.3459
2460,1.3823
2461,1.3319
2462,1.3854
2463,1.4011
2464,1.3899
2465,1.3881
2466,1.3901
2467,1.401
2468,1.4061
2469,1.4013
2470,1.3833
2471,1.4008
2472,1.3354
2473,1.3516
2474,1.3912
2475,1.379
2476,1.4127
2477,1.3393
2478,1.3774
2479,1.3866
2480,1.3705
2481,1.3701
2482,1.38
2483,1.3802
2484,1.3975
2485,1.3974
2486,1.4125
2487,1.4078
2488,1.401
2489,1.4006
2490,1.3906
2491,1.3995
2492,1.41
2493,1.408
2494,1.3717
2495,1.4099
2496,1.3649
2497,1.39
2498,1.4055
2499,1.4061
2500,1.3971
2501,1.3654
2502,1.3516
2503,1.3912
2504,1.3425
2505,1.3893
2506,1.3996
2507,1.3994
2508,1.379
2509,1.3901
2510,1.3938
2511,1.4024
2512,1.3864
2513,1.3777
2514,1.4035
2515,1.3718
2516,1.3439
2517,1.3852
2518,1.3326
2519,1.38
2520,1.3929
2521,1.3423
2522,1.3857
2523,1.3714
2524,1.3865
2525,1.379
2526,1.3322
2527,1.3393
2528,1.4127
2529,1.3701
2530,1.3906
2531,1.394
2532,1.3858
2533,1.3791
2534,1.3354
2535,1.4011
2536,1.3995
2537,1.3737
2538,1.4114
2539,1.3952
2540,1.3432
2541,1.3409
2542,1.333
2543,1.4144
2544,1.3319
2545,1.3749
2546,1.3355
2547,1.3802
2548,1.4146
2549,1.4006
2550,1.4013
2551,1.3774
2552,1.4018
2553,1.3843
2554,1.4125
2555,1.3746
2556,1.3328
2557,1.4044
2558,1.4029
2559,1.3881
2560,1.4081
2561,1.3709
2562,1.401
2563,1.3833
2564,1.401
2565,1.4116
2566,1.3914
2567,1.3975
2568,1.4076
2569,1.4061
2570,1.4043
2571,1.3902
2572,1.3797
2573,1.4042
2574,1.3836
2575,1.3826
2576,1.4078
2577,1.3723
2578,1.38
2579,1.3517
2580,1.3918
2581,1.3992
2582,1.3733
2583,1.3395
2584,1.3974
2585,1.3705
2586,1.3438
2587,1.3896
2588,1.3854
2589,1.3823
2590,1.3413
2591,1.3899
2592,1.3787
2593,1.3878
2594,1.365
2595,1.3736
2596,1.3974
2597,1.3968
2598,1.3426
2599,1.3446
2600,1.3996
2601,1.3858
2602,1.3992
2603,1.3854
2604,1.3749
2605,1.333
2606,1.3319
2607,1.3883
2608,1.4146
2609,1.3701
2610,1.3878
2611,1.3974
2612,1.346
2613,1.401
2614,1.4013
2615,1.3718
2616,1.3843
2617,1.4024
2618,1.3326
2619,1.3995
2620,1.4078
2621,1.3974
2622,1.3902
2623,1.3896
2624,1.4114
2625,1.4042
2626,1.3354
2627,1.3881
2628,1.3899
2629,1.379
2630,1.3774
2631,1.3777
2632,1.3726
2633,1.401
2634,1.4025
2635,1.3929
2636,1.4062
2637,1.3975
2638,1.4006
2639,1.3709
2640,1.3736
2641,1.3516
2642,1.4125
2643,1.365
2644,1.4008
2645,1.3871
2646,1.4035
2647,1.3714
2648,1.395
2649,1.38
2650,1.4011
2651,1.41
2652,1.3936
2653,1.3659
2654,1.3938
2655,1.3864
2656,1.3918
2657,1.3914
2658,1.3322
2659,1.4081
2660,1.3857
2661,1.3395
2662,1.4116
2663,1.3852
2664,1.3654
2665,1.3379
2666,1.3952
2667,1.3517
2668,1.3826
2669,1.4083
2670,1.3737
2671,1.3893
2672,1.3723
2673,1.4061
2674,1.3328
2675,1.3746
2676,1.3971
2677,1.379
2678,1.3459
2679,1.3833
2680,1.4043
2681,1.4018
2682,1.4127
2683,1.4029
2684,1.3802
2685,1.3705
2686,1.38
2687,1.3823
2688,1.3901
2689,1.3787
2690,1.3791
2691,1.4144
2692,1.3912
2693,1.3836
2694,1.3797
2695,1.3865
2696,1.3724
2697,1.3995
2698,1.3993
2699,1.3734
2700,1.3836
2701,1.4011
2702,1.4078
2703,1.4127
2704,1.3868
2705,1.3736
2706,1.4043
2707,1.3802
2708,1.38
2709,1.41
2710,1.4008
2711,1.3975
2712,1.3774
2713,1.3833
2714,1.3852
2715,1.4035
2716,1.3723
2717,1.4062
2718,1.4018
2719,1.3714
2720,1.3912
2721,1.3918
2722,1.3864
2723,1.4116
2724,1.4083
2725,1.3996
2726,1.3654
2727,1.3718
2728,1.3854
2729,1.3866
2730,1.3469
2731,1.3709
2732,1.3777
2733,1.3858
2734,1.3899
2735,1.379
2736,1.4146
2737,1.3876
2738,1.4044
2739,1.3881
2740,1.4144
2741,1.3896
2742,1.3843
2743,1.3974
2744,1.4042
2745,1.3992
2746,1.3878
2747,1.3994
2748,1.3749
2749,1.3936
2750,1.3459
2751,1.3952
2752,1.4006
2753,1.3354
2754,1.3746
2755,1.4114
2756,1.3355
2757,1.3893
2758,1.3787
2759,1.4025
2760,1.3319
2761,1.4024
2762,1.3322
2763,1.395
2764,1.401
2765,1.3929
2766,1.394
2767,1.365
2768,1.4029
2769,1.3826
2770,1.38
2771,1.3971
2772,1.4099
2773,1.3705
2774,1.3823
2775,1.3901
2776,1.3517
2777,1.4081
2778,1.3701
2779,1.3938
2780,1.379
2781,1.4125
2782,1.3733
2783,1.3995
2784,1.4076
2785,1.401
2786,1.3902
2787,1.3516
2788,1.3857
2789,1.3914
2790,1.333
2791,1.4061
2792,1.3379
2793,1.406
2794,1.4034
2795,1.4001
2796,1.401
2797,1.3836
2798,1.3974
2799,1.4036
2800,1.3864
2801,1.3878
2802,1.4127
2803,1.4018
2804,1.3516
2805,1.3319
2806,1.3901
2807,1.3938
2808,1.3883
2809,1.4114
2810,1.3337
2811,1.401
2812,1.3709
2813,1.4099
2814,1.365
2815,1.4053
2816,1.3797
2817,1.3459
2818,1.3718
2819,1.3774
2820,1.3912
2821,1.3802
2822,1.3393
2823,1.3893
2824,1.3326
2825,1.4116
2826,1.379
2827,1.3705
2828,1.3914
2829,1.4042
2830,1.3469
2831,1.3843
2832,1.3952
2833,1.395
2834,1.4035
2835,1.4078
2836,1.3701
2837,1.333
2838,1.38
2839,1.3858
2840,1.3854
2841,1.3902
2842,1.4011
2843,1.3737
2844,1.4125
2845,1.3899
2846,1.4024
2847,1.4146
2848,1.3857
2849,1.3517
2850,1.3659
2851,1.4025
2852,1.3996
2853,1.3328
2854,1.3833
2855,1.4076
2856,1.3355
2857,1.3733
2858,1.3714
2859,1.3749
2860,1.3791
2861,1.4013
2862,1.3823
2863,1.379
2864,1.4083
2865,1.4081
2866,1.3929
2867,1.3826
2868,1.3975
2869,1.3736
2870,1.3876
2871,1.3852
2872,1.3992
2873,1.3971
2874,1.3936
2875,1.3777
2876,1.3787
2877,1.3746
2878,1.3865
2879,1.3871
2880,1.41
2881,1.3896
2882,1.4062
2883,1.3995
2884,1.3835
2885,1.4043
2886,1.3723
2887,1.3867
2888,1.3881
2889,1.3654
2890,1.4144
2891,1.3792
2892,1.3322
2893,1.3918
2894,1.3974
2895,1.4006
2896,1.401
2897,1.3311
2898,1.3861
2899,1.3866
2900,1.4013
2901,1.4127
2902,1.3411
2903,1.3876
2904,1.3871
2905,1.38
2906,1.333
2907,1.3319
2908,1.4083
2909,1.3802
2910,1.3843
2911,1.3902
2912,1.3797
2913,1.3438
2914,1.4042
2915,1.3439
2916,1.3901
2917,1.3354
2918,1.4043
2919,1.4025
2920,1.3975
2921,1.3749
2922,1.4125
2923,1.4008
2924,1.3971
2925,1.3777
2926,1.3836
2927,1.3878
2928,1.3516
2929,1.4144
2930,1.3723
2931,1.3733
2932,1.379
2933,1.4061
2934,1.3654
2935,1.3395
2936,1.4011
2937,1.3952
2938,1.3994
2939,1.4024
2940,1.3992
2941,1.4006
2942,1.3326
2943,1.4035
2944,1.4062
2945,1.3737
2946,1.365
2947,1.3864
2948,1.379
2949,1.394
2950,1.3914
2951,1.395
2952,1.3899
2953,1.3912
2954,1.41
2955,1.3929
2956,1.41
2957,1.3974
2958,1.4114
2959,1.3833
2960,1.3701
2961,1.401
2962,1.3774
2963,1.3355
2964,1.3918
2965,1.3714
2966,1.4146
2967,1.3856
2968,1.3893
2969,1.3938
2970,1.38
2971,1.4078
2972,1.3787
2973,1.4116
2974,1.4097
2975,1.3866
2976,1.3433
2977,1.3746
2978,1.4018
2979,1.3852
2980,1.3393
2981,1.4081
2982,1.3883
2983,1.3868
2984,1.3936
2985,1.3659
2986,1.3705
2987,1.3736
2988,1.3328
2989,1.3896
2990,1.4064
2991,1.3854
2992,1.3858
2993,1.3823
2994,1.3906
2995,1.3322
2996,1.4042
2997,1.4023
2998,1.3942
2999,1.3959
